,hhid,WEALTH_CAT,WEALTH_IND,DHSCLUST,LATNUM,LONGNUM,ALT_GPS,URBAN_RURA,DHSREGNA
0,1002,richer,39706,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
1,1004,richer,81577,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
2,1007,richer,65812,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
3,1010,richest,90827,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
4,1013,richest,143423,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
5,1016,richer,72817,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
6,1019,richest,97784,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
7,1022,richest,119730,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
8,1025,richest,119730,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
9,1027,richer,58570,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
10,1030,richer,69786,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
11,1033,richer,51421,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
12,1036,richer,38798,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
13,1039,richer,33116,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
14,1042,middle,-14819,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
15,1045,richest,86420,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
16,1048,richest,167655,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
17,1051,middle,-3974,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
18,1053,richest,115612,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
19,1056,richer,49942,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
20,1059,richest,130407,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
21,1062,richest,84865,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
22,1065,richest,96106,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
23,1068,richer,60300,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
24,1071,richest,102076,1,-4.78710792947,35.6378814139,1350.229492,R,Dodoma
25,2003,richer,48614,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
26,2005,richer,46585,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
27,2007,middle,-46072,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
28,2009,richer,81059,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
29,2011,richer,16919,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
30,2013,richest,106782,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
31,2016,richest,88950,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
32,2018,middle,4972,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
33,2020,richest,86742,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
34,2022,richer,80043,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
35,2024,middle,-9505,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
36,2026,richer,17458,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
37,2029,middle,-16620,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
38,2031,richer,59598,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
39,2033,richer,47150,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
40,2035,middle,-44464,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
41,2037,richer,52238,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
42,2039,poorest,-151387,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
43,2042,richer,37340,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
44,2044,poorest,-134461,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
45,2048,richer,41280,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
46,2050,poorest,-137684,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
47,2052,middle,4119,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
48,2054,middle,-25705,2,-6.42552225774,36.5519325336,983.11145,R,Dodoma
49,3002,poorest,-118604,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
50,3003,poorer,-63198,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
51,3005,poorest,-165673,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
52,3007,poorer,-71183,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
53,3008,poorer,-71709,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
54,3010,poorest,-126284,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
55,3012,poorer,-99423,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
56,3014,poorest,-152049,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
57,3015,poorer,-100221,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
58,3017,poorer,-108774,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
59,3019,poorer,-68023,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
60,3020,poorest,-125465,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
61,3022,poorest,-113217,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
62,3024,poorer,-84339,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
63,3026,poorer,-87212,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
64,3027,poorest,-124238,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
65,3029,poorer,-77116,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
66,3031,poorest,-131140,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
67,3033,poorer,-66071,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
68,3034,poorer,-71031,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
69,3036,middle,-46651,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
70,3038,poorest,-131588,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
71,3039,poorest,-125862,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
72,3041,poorer,-87300,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
73,3043,poorest,-157631,3,-6.23072603027,36.5873291692,1143.540161,R,Dodoma
74,4002,poorest,-114384,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
75,4005,poorest,-123108,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
76,4008,poorest,-147135,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
77,4011,poorest,-182126,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
78,4013,poorest,-169383,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
79,4016,poorest,-148875,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
80,4019,poorest,-215175,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
81,4022,poorest,-163911,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
82,4025,poorer,-80770,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
83,4028,poorest,-146676,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
84,4030,middle,-55240,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
85,4033,poorest,-152126,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
86,4036,poorer,-89040,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
87,4039,poorest,-135336,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
88,4042,poorer,-86394,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
89,4045,poorest,-152808,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
90,4047,poorest,-165037,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
91,4050,poorer,-107177,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
92,4053,poorest,-137997,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
93,4056,poorer,-105852,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
94,4059,poorest,-142597,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
95,4062,poorest,-135521,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
96,4065,poorer,-99375,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
97,4067,poorest,-125547,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
98,4070,poorest,-140829,4,-6.16434382862,36.0444481995,1012.547607,R,Dodoma
99,5003,poorest,-176346,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
100,5006,poorer,-112228,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
101,5008,poorest,-132787,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
102,5011,poorest,-149206,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
103,5013,poorest,-146283,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
104,5016,poorest,-120182,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
105,5019,poorest,-209322,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
106,5021,poorer,-94246,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
107,5024,poorest,-185892,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
108,5026,poorest,-196839,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
109,5029,poorest,-120332,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
110,5032,poorest,-135099,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
111,5034,poorer,-88766,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
112,5037,poorer,-68458,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
113,5039,poorest,-144005,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
114,5042,poorest,-191230,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
115,5045,poorest,-147087,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
116,5047,poorest,-151176,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
117,5050,poorer,-71066,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
118,5052,poorest,-118547,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
119,5055,poorest,-139452,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
120,5058,poorer,-71875,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
121,5060,poorer,-79173,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
122,5063,poorer,-99048,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
123,5065,poorer,-76304,5,-6.38735006958,35.9151243521,1051.301147,U,Dodoma
124,6001,poorest,-145229,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
125,6003,poorer,-77514,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
126,6005,poorest,-156257,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
127,6007,middle,-54085,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
128,6009,poorest,-124031,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
129,6011,poorest,-148851,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
130,6014,middle,-43406,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
131,6016,poorest,-116855,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
132,6018,poorest,-133385,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
133,6020,poorest,-114401,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
134,6022,poorest,-141143,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
135,6024,poorest,-134774,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
136,6026,poorest,-142348,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
137,6028,poorer,-107356,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
138,6031,poorest,-168625,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
139,6033,poorest,-117235,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
140,6035,poorest,-144590,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
141,6037,middle,-10067,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
142,6039,poorest,-118411,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
143,6041,poorest,-123428,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
144,6043,middle,-31626,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
145,6045,poorer,-81118,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
146,6047,poorest,-178572,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
147,6050,poorer,-79111,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
148,6052,poorer,-94033,6,-6.49220739297,35.7346956967,1020.232178,R,Dodoma
149,7003,poorest,-134076,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
150,7005,poorer,-60902,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
151,7008,poorest,-154777,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
152,7011,poorest,-184705,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
153,7013,poorer,-66864,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
154,7016,poorest,-113332,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
155,7019,poorest,-120061,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
156,7021,poorer,-75584,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
157,7024,poorest,-169757,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
158,7027,poorer,-95980,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
159,7029,poorest,-126606,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
160,7032,poorest,-142962,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
161,7034,poorest,-120440,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
162,7037,poorer,-87275,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
163,7040,poorest,-135221,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
164,7042,poorest,-146773,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
165,7045,poorest,-144183,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
166,7048,poorest,-160881,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
167,7050,poorer,-77667,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
168,7053,poorer,-93756,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
169,7056,poorer,-111399,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
170,7058,poorest,-113907,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
171,7061,poorer,-87288,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
172,7063,poorest,-127938,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
173,7066,poorest,-156722,7,-6.16624335703,35.7350557247,1131.633057,U,Dodoma
174,8002,poorest,-127142,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
175,8008,poorest,-147321,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
176,8015,poorest,-198063,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
177,8021,poorest,-152965,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
178,8027,poorest,-114777,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
179,8033,poorer,-94810,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
180,8039,poorest,-155720,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
181,8045,middle,-38012,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
182,8051,poorer,-97327,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
183,8057,poorest,-189519,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
184,8064,poorest,-173095,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
185,8070,poorer,-88258,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
186,8076,poorest,-131932,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
187,8082,poorer,-97795,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
188,8088,poorest,-149924,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
189,8094,poorest,-166505,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
190,8100,poorest,-203523,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
191,8106,poorer,-64495,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
192,8113,poorer,-87598,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
193,8119,poorest,-153952,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
194,8125,poorest,-118742,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
195,8131,middle,-52121,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
196,8137,poorest,-189543,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
197,8143,poorest,-172585,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
198,8149,poorest,-218760,8,-5.75858059097,35.3533830995,897.315063,R,Dodoma
199,9001,poorer,-64235,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
200,9003,poorer,-74835,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
201,9005,middle,-58093,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
202,9007,poorest,-132014,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
203,9009,poorest,-143178,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
204,9011,poorest,-139711,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
205,9013,middle,-41659,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
206,9015,poorest,-122429,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
207,9017,poorest,-116455,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
208,9019,poorer,-94082,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
209,9021,poorer,-73190,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
210,9023,poorest,-171489,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
211,9025,poorest,-116513,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
212,9027,poorest,-140302,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
213,9029,poorest,-147572,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
214,9030,poorest,-130018,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
215,9032,poorer,-101319,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
216,9034,middle,-55453,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
217,9036,middle,-51444,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
218,9038,poorer,-72149,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
219,9040,poorer,-92261,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
220,9042,poorer,-80216,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
221,9044,poorer,-69124,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
222,9046,poorest,-113254,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
223,9048,poorer,-68199,9,-6.45700428022,35.5749878358,989.934143,R,Dodoma
224,10003,richer,29055,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
225,10006,poorer,-69687,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
226,10009,poorest,-118153,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
227,10013,poorest,-143875,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
228,10016,poorest,-158336,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
229,10017,poorest,-141103,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
230,10022,richer,48597,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
231,10025,middle,6272,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
232,10029,middle,-13449,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
233,10032,middle,-51425,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
234,10035,poorest,-153538,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
235,10038,poorest,-123027,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
236,10041,poorest,-193445,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
237,10045,poorest,-159940,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
238,10048,poorest,-118539,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
239,10051,poorest,-195030,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
240,10054,poorest,-147576,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
241,10057,poorer,-88932,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
242,10061,richer,72141,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
243,10064,poorer,-71904,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
244,10067,poorer,-89085,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
245,10070,middle,-56977,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
246,10073,middle,3016,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
247,10077,poorest,-126215,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
248,10080,poorest,-133619,10,-5.26499845828,35.512117462,1203.477661,R,Dodoma
249,11001,poorest,-129133,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
250,11002,poorer,-94458,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
251,11004,poorer,-65272,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
252,11005,poorest,-152989,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
253,11006,poorer,-100346,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
254,11007,poorest,-132731,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
255,11008,poorest,-140210,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
256,11010,poorest,-126246,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
257,11011,middle,-31129,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
258,11012,middle,-21378,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
259,11013,middle,-28899,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
260,11015,richer,31140,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
261,11016,middle,-4050,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
262,11017,middle,-49677,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
263,11018,middle,-5608,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
264,11020,middle,-58427,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
265,11021,poorest,-162605,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
266,11022,poorer,-93308,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
267,11023,poorer,-97285,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
268,11025,middle,-50359,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
269,11026,middle,-39946,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
270,11027,middle,6693,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
271,11028,poorest,-130618,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
272,11030,middle,8417,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
273,11031,poorest,-151668,11,-3.2600848757,36.3908506151,1969.053711,R,Arusha
274,12001,poorest,-113893,12,-3.35758287147,37.00129952,942.568542,R,Arusha
275,12003,poorer,-81837,12,-3.35758287147,37.00129952,942.568542,R,Arusha
276,12005,poorest,-120068,12,-3.35758287147,37.00129952,942.568542,R,Arusha
277,12007,poorer,-87989,12,-3.35758287147,37.00129952,942.568542,R,Arusha
278,12009,poorer,-86604,12,-3.35758287147,37.00129952,942.568542,R,Arusha
279,12011,poorer,-89373,12,-3.35758287147,37.00129952,942.568542,R,Arusha
280,12013,poorer,-87989,12,-3.35758287147,37.00129952,942.568542,R,Arusha
281,12015,poorer,-85052,12,-3.35758287147,37.00129952,942.568542,R,Arusha
282,12017,poorer,-89127,12,-3.35758287147,37.00129952,942.568542,R,Arusha
283,12019,poorest,-170308,12,-3.35758287147,37.00129952,942.568542,R,Arusha
284,12021,poorest,-159718,12,-3.35758287147,37.00129952,942.568542,R,Arusha
285,12023,poorest,-160382,12,-3.35758287147,37.00129952,942.568542,R,Arusha
286,12025,poorest,-212178,12,-3.35758287147,37.00129952,942.568542,R,Arusha
287,12027,poorest,-164244,12,-3.35758287147,37.00129952,942.568542,R,Arusha
288,12029,poorest,-142858,12,-3.35758287147,37.00129952,942.568542,R,Arusha
289,12031,poorest,-182761,12,-3.35758287147,37.00129952,942.568542,R,Arusha
290,12033,poorest,-171434,12,-3.35758287147,37.00129952,942.568542,R,Arusha
291,12034,poorest,-144008,12,-3.35758287147,37.00129952,942.568542,R,Arusha
292,12036,poorest,-163718,12,-3.35758287147,37.00129952,942.568542,R,Arusha
293,12038,poorest,-159412,12,-3.35758287147,37.00129952,942.568542,R,Arusha
294,12040,poorest,-135823,12,-3.35758287147,37.00129952,942.568542,R,Arusha
295,12042,poorest,-121112,12,-3.35758287147,37.00129952,942.568542,R,Arusha
296,12044,poorest,-126197,12,-3.35758287147,37.00129952,942.568542,R,Arusha
297,12046,poorest,-139373,12,-3.35758287147,37.00129952,942.568542,R,Arusha
298,12048,poorest,-198682,12,-3.35758287147,37.00129952,942.568542,R,Arusha
299,13002,poorest,-119437,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
300,13005,poorer,-109505,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
301,13008,poorer,-77386,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
302,13011,poorer,-80268,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
303,13014,poorer,-81026,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
304,13017,poorer,-82845,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
305,13020,poorer,-102334,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
306,13023,poorer,-71639,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
307,13026,poorest,-137693,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
308,13029,poorer,-74034,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
309,13032,poorer,-72297,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
310,13035,poorest,-138852,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
311,13038,poorer,-60801,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
312,13041,poorest,-127976,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
313,13044,poorest,-131621,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
314,13048,poorer,-86940,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
315,13051,poorer,-84944,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
316,13054,poorest,-139834,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
317,13057,poorest,-123399,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
318,13060,poorer,-103563,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
319,13063,poorest,-128726,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
320,13066,poorer,-67280,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
321,13069,poorer,-100431,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
322,13072,middle,-57485,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
323,13075,middle,-30865,13,-3.35363495513,36.7573300128,1524.31604,R,Arusha
